Client ID,Quarter,Category,Distributor,Month,Year,Min Monthly Sales,A,B,C
1342,3,C2,D2,9,2020,"$23,000.00","$6,308.74",$0.00,"$16,231.68"
1343,3,C1,D2,9,2020,"$11,000.00","$10,176.53","$1,676.60","$4,342.07"
1344,3,C1,D3,9,2020,"$11,000.00","$6,122.30","$2,255.13","$4,853.09"
1345,3,C1,D3,9,2020,"$11,000.00","$13,244.44","$3,751.46","$2,235.99"
1346,3,C1,D9,9,2020,"$11,000.00","$3,883.60",$0.00,$0.00
1347,3,C1,D2,9,2020,"$11,000.00","$4,454.00",$0.00,"$4,971.04"
1349,3,C1,D2,9,2020,"$11,000.00","$3,136.82",$0.00,"$5,647.28"
1350,3,C3,D8,9,2020,"$41,000.00","$71,024.65","$4,314.36","$26,235.40"
1351,3,C1,D2,9,2020,"$11,000.00","$9,595.42",$0.00,"$4,479.74"
1352,3,C2,D3,9,2020,"$23,000.00","$15,634.43",$0.00,"$5,942.17"
1353,3,C1,D2,9,2020,"$11,000.00","$2,426.86","$2,229.84","$1,827.62"
1354,3,C1,D2,9,2020,"$11,000.00","$6,335.77",$0.00,"$3,214.49"
1355,3,C1,D2,9,2020,"$11,000.00","$11,104.46",$0.00,"$6,674.86"
1356,3,C1,D2,9,2020,"$11,000.00","$7,923.34","$4,603.28",$0.00
1357,3,C1,D13,9,2020,"$11,000.00",$0.00,$0.00,"$1,377.80"
1358,3,C6,D16,9,2020,"$183,000.00","$994,002.00","$117,546.93","$442,291.16"
1359,3,C1,D13,9,2020,"$11,000.00","$11,828.28",$0.00,"$2,243.04"
1360,3,C1,D2,9,2020,"$11,000.00","$1,233.01","$1,060.14",$0.00
1361,3,C1,D2,9,2020,"$11,000.00","$7,188.48",$0.00,"$22,197.94"
1362,3,C1,D2,9,2020,"$11,000.00","$3,698.48",$0.00,$0.00
1363,3,C1,D2,9,2020,"$11,000.00","$6,965.40","$2,562.70",$0.00
1364,3,C1,D2,9,2020,"$11,000.00","$8,044.51","$1,933.81","$1,594.09"
1365,3,C1,D2,9,2020,"$11,000.00","$1,118.06",$0.00,"$3,528.96"
1366,3,C1,D2,9,2020,"$11,000.00","$6,143.10",$0.00,"$3,768.42"
1367,3,C1,D2,9,2020,"$11,000.00",$0.00,"$2,454.78","$3,946.20"
1368,3,C4,D16,9,2020,"$59,000.00","$26,213.31","$2,837.10","$37,907.01"
1369,3,C1,D2,9,2020,"$11,000.00","$5,501.08","$3,298.50","$4,498.58"
12,4,C6,D10,10,2020,"$183,000.00","$207,861.32","$50,223.74","$42,285.23"
14,4,C6,D5,10,2020,"$183,000.00","$190,702.84","$11,361.50","$57,609.12"
16,4,C2,D8,10,2020,"$23,000.00","$14,513.02","$1,182.22","$11,414.34"
21,4,C4,D5,10,2020,"$59,000.00","$50,181.84",$0.00,"$50,690.34"
23,4,C6,D2,10,2020,"$183,000.00","$109,866.22","$21,856.64","$24,998.96"
25,4,C5,D13,10,2020,"$115,000.00","$97,639.99","$5,674.60","$103,862.40"
28,4,C4,D2,10,2020,"$59,000.00","$23,914.58",$0.00,"$7,104.40"
30,4,C3,D13,10,2020,"$41,000.00","$41,583.69","$13,973.41","$27,413.35"
35,4,C4,D8,10,2020,"$59,000.00","$30,513.29","$8,803.39","$13,784.26"
38,4,C2,D13,10,2020,"$23,000.00","$29,553.28","$11,241.24","$10,003.84"
44,4,C3,D8,10,2020,"$41,000.00","$19,222.90",$0.00,"$29,556.88"
45,4,C6,D10,10,2020,"$183,000.00","$109,721.66","$3,516.74","$35,345.44"
46,4,C6,D10,10,2020,"$183,000.00","$112,766.40","$14,587.50","$16,363.58"
48,4,C6,D10,10,2020,"$183,000.00","$235,416.98","$19,160.02","$167,854.66"
54,4,C3,D10,10,2020,"$41,000.00","$21,584.59",$0.00,"$25,790.90"
56,4,C2,D2,10,2020,"$23,000.00","$12,349.26","$3,317.90","$6,466.42"
58,4,C1,D5,10,2020,"$11,000.00","$14,513.58",$0.00,"$3,765.69"
64,4,C6,D10,10,2020,"$183,000.00","$181,642.34","$26,000.22","$26,519.63"
72,4,C2,D3,10,2020,"$23,000.00","$13,455.26",$0.00,"$10,139.13"
83,4,C2,D5,10,2020,"$23,000.00","$28,102.41",$478.89,"$5,011.56"
86,4,C2,D2,10,2020,"$23,000.00","$41,785.60","$5,773.11","$11,680.36"
87,4,C1,D5,10,2020,"$11,000.00","$12,008.41",$0.00,"$1,736.64"
89,4,C2,D2,10,2020,"$23,000.00","$31,447.47","$9,826.28","$8,024.44"
93,4,C2,D5,10,2020,"$23,000.00","$30,733.37","$1,932.22","$12,685.87"
101,4,C3,D2,10,2020,"$41,000.00","$15,456.00",$510.00,"$16,673.00"
118,4,C3,D2,10,2020,"$41,000.00","$1,881.00","$1,852.00","$1,887.00"
130,4,C3,D9,10,2020,"$41,000.00","$13,673.35","$1,235.00","$1,020.30"
145,4,C4,D2,10,2020,"$59,000.00","$64,038.00","$14,721.00","$36,012.00"
152,4,C2,D2,10,2020,"$23,000.00","$37,208.00",$0.00,"$6,607.00"
160,4,C3,D2,10,2020,"$41,000.00","$40,483.31",$0.00,"$14,572.59"
162,4,C5,D2,10,2020,"$115,000.00","$106,076.00","$34,589.00","$45,046.00"
163,4,C2,D8,10,2020,"$23,000.00","$12,557.02",$0.00,"$17,639.68"
183,4,C4,D8,10,2020,"$59,000.00","$14,307.26",$0.00,"$69,888.00"
186,4,C2,D8,10,2020,"$23,000.00","$34,391.36","$11,978.63","$6,813.02"
192,4,C6,D8,10,2020,"$183,000.00","$247,464.07","$48,296.08","$140,856.15"
199,4,C3,D13,10,2020,"$41,000.00","$4,992.49",$0.00,"$7,987.22"
207,4,C4,D5,10,2020,"$59,000.00","$40,464.77","$5,591.72","$11,623.97"
266,4,C1,D2,10,2020,"$11,000.00","$19,338.00","$5,837.00","$9,472.00"
289,4,C5,D13,10,2020,"$115,000.00","$138,244.49","$13,060.02","$71,355.08"
291,4,C2,D13,10,2020,"$23,000.00","$12,246.03","$10,903.29","$17,251.49"
292,4,C2,D8,10,2020,"$23,000.00","$16,866.26","$2,821.74","$6,811.78"
299,4,C1,D8,10,2020,"$11,000.00",$0.00,"$12,173.16","$2,373.24"
300,4,C1,D8,10,2020,"$11,000.00","$14,388.71","$12,327.61","$10,421.03"
301,4,C4,D2,10,2020,"$59,000.00","$16,790.81",$0.00,"$46,209.18"
303,4,C4,D9,10,2020,"$59,000.00","$33,014.40","$23,124.90","$12,505.80"
317,4,C4,D2,10,2020,"$59,000.00","$48,775.73","$22,303.57","$14,430.62"
323,4,C4,D3,10,2020,"$59,000.00","$71,348.78","$13,150.26","$15,504.84"
328,4,C4,D3,10,2020,"$59,000.00","$99,471.50","$43,156.41","$38,043.48"
329,4,C5,D2,10,2020,"$115,000.00","$51,998.00","$1,398.00","$139,032.00"
335,4,C6,D5,10,2020,"$183,000.00","$456,861.79","$38,261.81","$183,534.18"
347,4,C3,D15,10,2020,"$41,000.00","$10,840.00",$0.00,"$3,899.00"
350,4,C4,D8,10,2020,"$59,000.00","$57,419.34","$24,234.15","$7,183.02"
361,4,C3,D2,10,2020,"$41,000.00","$29,457.92","$16,952.75","$13,270.74"
369,4,C2,D2,10,2020,"$23,000.00","$29,732.00","$4,219.00","$10,422.00"
371,4,C4,D2,10,2020,"$59,000.00","$21,382.00",$0.00,"$85,014.00"
381,4,C5,D2,10,2020,"$115,000.00","$35,899.00","$7,236.00","$35,473.00"
383,4,C2,D10,10,2020,"$23,000.00","$7,997.21",$0.00,"$15,911.98"
384,4,C5,D10,10,2020,"$115,000.00","$63,741.08",$0.00,"$54,318.33"
385,4,C6,D10,10,2020,"$183,000.00","$96,886.74","$14,652.90","$10,370.17"
388,4,C4,D5,10,2020,"$59,000.00","$49,531.14","$5,580.27","$11,388.06"
389,4,C4,D2,10,2020,"$59,000.00","$29,415.14",$0.00,"$16,838.31"
392,4,C2,D13,10,2020,"$23,000.00","$37,843.12","$2,514.54","$21,076.96"
393,4,C4,D2,10,2020,"$59,000.00","$2,127.05",$0.00,$0.00
402,4,C6,D10,10,2020,"$183,000.00","$195,780.41",$0.00,"$180,272.58"
403,4,C6,D10,10,2020,"$183,000.00","$173,244.50","$18,155.50","$133,295.37"
404,4,C1,D9,10,2020,"$11,000.00","$12,457.35","$4,694.90","$2,815.80"
420,4,C4,D2,10,2020,"$59,000.00","$51,804.39","$24,821.11","$4,089.15"
425,4,C3,D9,10,2020,"$41,000.00","$22,270.85","$3,792.40","$10,999.10"
429,4,C2,D8,10,2020,"$23,000.00","$20,119.78",$0.00,"$17,327.70"
434,4,C3,D8,10,2020,"$41,000.00","$28,469.74",$0.00,"$22,101.54"
451,4,C2,D3,10,2020,"$23,000.00","$2,695.97",$0.00,"$7,842.29"
452,4,C4,D3,10,2020,"$59,000.00","$17,515.50",$0.00,"$30,810.96"
453,4,C2,D8,10,2020,"$23,000.00","$17,182.80",$0.00,"$8,945.32"
475,4,C1,D2,10,2020,"$11,000.00","$9,645.71",$0.00,"$1,028.77"
478,4,C2,D8,10,2020,"$23,000.00","$5,512.68","$1,244.48","$3,684.26"
485,4,C3,D8,10,2020,"$41,000.00","$30,489.37","$2,956.68","$15,159.75"
486,4,C3,D9,10,2020,"$41,000.00","$19,345.20","$5,866.54","$21,134.14"
492,4,C2,D8,10,2020,"$23,000.00","$14,496.23","$2,864.80","$11,776.21"
498,4,C4,D2,10,2020,"$59,000.00","$43,222.00","$2,368.00","$28,416.00"
505,4,C5,D2,10,2020,"$115,000.00","$166,838.96","$5,750.40","$38,463.29"
524,4,C2,D2,10,2020,"$23,000.00","$5,914.98","$3,513.90","$14,329.78"
533,4,C5,D8,10,2020,"$115,000.00","$119,386.60","$26,518.23","$41,492.19"
549,4,C4,D13,10,2020,"$59,000.00","$24,803.30",$0.00,"$6,690.92"
555,4,C3,D8,10,2020,"$41,000.00","$18,959.93",$0.00,"$47,753.28"
563,4,C2,D2,10,2020,"$23,000.00","$11,148.01","$2,008.68","$6,002.46"
567,4,C3,D2,10,2020,"$41,000.00","$15,461.11",$0.00,"$16,012.48"
578,4,C4,D9,10,2020,"$59,000.00","$11,381.00","$5,054.00",$0.00
579,4,C5,D5,10,2020,"$115,000.00","$14,363.46",$0.00,$0.00
581,4,C1,D13,10,2020,"$11,000.00","$3,157.42","$1,880.42","$1,120.52"
584,4,C4,D10,10,2020,"$59,000.00","$33,434.06","$2,267.94","$23,124.14"
592,4,C4,D13,10,2020,"$59,000.00","$23,420.99","$18,277.78","$23,786.58"
594,4,C3,D3,10,2020,"$41,000.00","$16,696.23",$0.00,"$6,674.51"
597,4,C5,D6,10,2020,"$115,000.00","$91,900.00","$11,000.00","$123,500.00"
598,4,C6,D6,10,2020,"$183,000.00","$88,400.00","$14,500.00","$40,300.00"
602,4,C5,D2,10,2020,"$115,000.00","$40,512.26",$0.00,"$139,082.88"
608,4,C2,D3,10,2020,"$23,000.00","$25,033.85","$1,071.52","$14,044.54"
614,4,C1,D8,10,2020,"$11,000.00","$3,414.32",$0.00,"$9,789.85"
621,4,C3,D2,10,2020,"$41,000.00","$44,610.31","$5,796.38","$35,113.45"
622,4,C3,D5,10,2020,"$41,000.00","$50,718.31","$11,932.43","$25,358.51"
624,4,C3,D2,10,2020,"$41,000.00","$13,445.19",$0.00,"$20,696.60"
631,4,C2,D13,10,2020,"$23,000.00","$27,852.78","$7,074.97","$15,660.18"
634,4,C2,D8,10,2020,"$23,000.00","$17,862.42",$0.00,"$37,163.58"
645,4,C2,D2,10,2020,"$23,000.00","$10,882.95","$3,578.42","$7,336.37"
646,4,C6,D8,10,2020,"$183,000.00","$121,098.50","$3,693.60","$133,529.07"
647,4,C1,D8,10,2020,"$11,000.00","$16,597.30","$3,883.52","$8,127.62"
648,4,C2,D8,10,2020,"$23,000.00","$17,858.24","$3,713.00","$6,956.92"
653,4,C2,D13,10,2020,"$23,000.00","$23,297.54","$9,271.42","$15,836.10"
658,4,C2,D2,10,2020,"$23,000.00","$3,198.66",$0.00,"$44,199.40"
663,4,C2,D16,10,2020,"$23,000.00",$0.00,$663.00,$0.00
666,4,C6,D5,10,2020,"$183,000.00","$146,302.92","$5,178.60","$90,576.18"
672,4,C6,D13,10,2020,"$183,000.00","$186,294.13","$114,095.44","$132,347.91"
673,4,C3,D8,10,2020,"$41,000.00","$18,560.92",$0.00,"$23,133.46"
675,4,C3,D8,10,2020,"$41,000.00","$26,231.25","$4,105.16","$9,929.91"
678,4,C6,D2,10,2020,"$183,000.00","$222,600.00","$37,770.00","$268,850.00"
679,4,C4,D2,10,2020,"$59,000.00","$27,388.00","$3,104.00","$32,136.00"
693,4,C4,D5,10,2020,"$59,000.00","$91,904.31",$0.00,"$23,225.49"
697,4,C3,D2,10,2020,"$41,000.00","$34,116.60","$3,210.04","$5,966.19"
698,4,C3,D2,10,2020,"$41,000.00","$18,287.92","$12,861.02","$8,463.02"
711,4,C5,D2,10,2020,"$115,000.00","$35,816.46","$9,213.71","$43,240.72"
712,4,C4,D3,10,2020,"$59,000.00","$48,285.44","$5,458.09","$41,995.99"
717,4,C5,D5,10,2020,"$115,000.00","$114,939.72","$5,045.76","$36,292.59"
720,4,C4,D8,10,2020,"$59,000.00","$104,462.99","$3,909.44","$31,024.24"
722,4,C4,D8,10,2020,"$59,000.00","$4,535.44","$6,005.14","$5,310.04"
724,4,C6,D7,10,2020,"$183,000.00","$236,909.10","$39,672.51","$137,764.62"
727,4,C2,D13,10,2020,"$23,000.00","$41,507.49","$4,041.14","$7,000.94"
729,4,C6,D6,10,2020,"$183,000.00","$66,600.00",$0.00,"$125,500.00"
730,4,C2,D2,10,2020,"$23,000.00","$13,624.62","$3,492.68","$3,053.48"
735,4,C4,D2,10,2020,"$59,000.00","$9,400.00","$2,988.00","$9,688.00"
739,4,C4,D2,10,2020,"$59,000.00","$5,966.19",$0.00,"$81,574.78"
741,4,C5,D13,10,2020,"$115,000.00","$222,806.01","$35,385.10","$52,507.47"
742,4,C2,D5,10,2020,"$23,000.00","$12,409.02",$0.00,"$15,445.80"
743,4,C2,D16,10,2020,"$23,000.00",$0.00,$743.00,"$9,061.98"
744,4,C2,D13,10,2020,"$23,000.00","$34,358.52","$4,850.12","$17,744.60"
745,4,C4,D2,10,2020,"$59,000.00","$48,443.83","$8,483.18","$14,991.17"
748,4,C2,D8,10,2020,"$23,000.00","$11,861.74",$0.00,"$18,170.78"
751,4,C1,D8,10,2020,"$11,000.00","$4,321.32",$0.00,"$10,830.47"
753,4,C4,D10,10,2020,"$59,000.00","$30,869.87",$0.00,"$15,689.14"
757,4,C1,D2,10,2020,"$11,000.00","$5,056.74",$0.00,"$15,071.87"
758,4,C3,D16,10,2020,"$41,000.00",$0.00,$758.00,"$16,217.64"
761,4,C5,D10,10,2020,"$115,000.00","$67,288.42","$22,966.92","$11,198.79"
762,4,C3,D10,10,2020,"$41,000.00","$25,369.89",$0.00,"$42,676.27"
764,4,C1,D2,10,2020,"$11,000.00","$10,660.32","$7,113.64","$4,024.50"
766,4,C3,D2,10,2020,"$41,000.00","$18,122.00","$2,613.00","$5,512.00"
767,4,C1,D13,10,2020,"$11,000.00","$2,309.40","$7,774.91","$10,198.96"
772,4,C4,D2,10,2020,"$59,000.00","$16,460.00","$6,023.00","$12,482.00"
774,4,C2,D2,10,2020,"$23,000.00","$35,596.52","$6,113.92","$9,566.66"
775,4,C3,D2,10,2020,"$41,000.00","$12,286.81","$2,258.82","$41,860.04"
776,4,C2,D2,10,2020,"$23,000.00",$0.00,$0.00,"$9,753.00"
781,4,C2,D3,10,2020,"$23,000.00","$16,558.34",$0.00,"$15,724.77"
784,4,C3,D9,10,2020,"$41,000.00",$0.00,"$7,413.80",$0.00
795,4,C2,D8,10,2020,"$23,000.00","$18,642.79","$3,462.52","$2,953.42"
798,4,C2,D10,10,2020,"$23,000.00","$4,498.72",$0.00,"$6,001.78"
803,4,C1,D9,10,2020,"$11,000.00","$12,879.15","$1,096.30","$3,401.00"
805,4,C1,D9,10,2020,"$11,000.00","$5,213.60",$0.00,"$5,642.05"
806,4,C5,D16,10,2020,"$115,000.00","$6,971.52",$806.00,"$30,787.78"
811,4,C3,D3,10,2020,"$41,000.00","$3,966.47",$0.00,"$1,863.85"
815,4,C1,D13,10,2020,"$11,000.00","$5,145.18",$0.00,"$2,767.86"
816,4,C1,D13,10,2020,"$11,000.00","$10,996.20","$1,027.80",$700.96
821,4,C4,D2,10,2020,"$59,000.00","$73,127.06","$8,668.18","$3,270.86"
822,4,C1,D2,10,2020,"$11,000.00","$16,508.68","$3,382.21","$6,214.87"
826,4,C3,D2,10,2020,"$41,000.00","$64,607.00",$0.00,"$31,349.00"
837,4,C1,D13,10,2020,"$11,000.00","$3,125.36",$0.00,"$2,311.26"
848,4,C4,D3,10,2020,"$59,000.00","$35,926.34","$1,942.54","$78,689.14"
850,4,C1,D13,10,2020,"$11,000.00","$9,616.81","$4,072.86","$2,583.80"
855,4,C1,D13,10,2020,"$11,000.00","$13,940.40",$0.00,"$11,210.22"
865,4,C2,D3,10,2020,"$23,000.00","$8,343.70","$11,149.18","$5,136.87"
867,4,C3,D8,10,2020,"$41,000.00","$14,599.86","$28,916.85","$22,935.07"
875,4,C2,D2,10,2020,"$23,000.00","$87,987.00","$19,990.00","$75,241.00"
879,4,C4,D2,10,2020,"$59,000.00","$12,772.64",$794.18,"$71,574.44"
883,4,C2,D8,10,2020,"$23,000.00","$7,490.62",$0.00,"$13,598.89"
884,4,C3,D8,10,2020,"$41,000.00","$23,047.78",$0.00,"$1,949.02"
886,4,C4,D10,10,2020,"$59,000.00","$97,285.54","$20,808.19","$64,447.74"
888,4,C3,D13,10,2020,"$41,000.00","$35,509.43","$9,158.43","$3,809.17"
892,4,C1,D13,10,2020,"$11,000.00","$15,002.16","$2,817.56",$657.08
894,4,C2,D2,10,2020,"$23,000.00","$11,609.21",$0.00,"$11,704.20"
898,4,C2,D10,10,2020,"$23,000.00","$21,325.51",$0.00,"$7,391.25"
899,4,C2,D2,10,2020,"$23,000.00","$46,091.06",$0.00,"$17,955.28"
903,4,C4,D16,10,2020,"$59,000.00","$3,717.08",$903.00,"$23,674.21"
904,4,C3,D3,10,2020,"$41,000.00","$8,870.04",$0.00,"$12,299.35"
907,4,C1,D13,10,2020,"$11,000.00","$10,155.38",$0.00,"$2,647.40"
908,4,C2,D2,10,2020,"$23,000.00","$10,270.80",$0.00,"$8,945.80"
911,4,C2,D2,10,2020,"$23,000.00","$34,159.00",$0.00,"$26,946.00"
914,4,C1,D8,10,2020,"$11,000.00","$13,278.10","$2,358.25","$20,788.72"
918,4,C3,D13,10,2020,"$41,000.00","$12,652.56","$8,366.42","$24,459.02"
919,4,C5,D12,10,2020,"$115,000.00","$48,013.00","$2,880.00","$68,489.00"
923,4,C2,D2,10,2020,"$23,000.00","$16,170.00","$1,242.00","$18,199.00"
924,4,C2,D2,10,2020,"$23,000.00","$3,935.00","$2,679.00","$12,027.00"
925,4,C1,D13,10,2020,"$11,000.00","$2,277.51",$0.00,"$4,478.88"
927,4,C1,D8,10,2020,"$11,000.00","$24,329.81","$5,237.74","$10,110.76"
933,4,C2,D2,10,2020,"$23,000.00","$7,813.62",$0.00,"$12,566.57"
952,4,C4,D6,10,2020,"$59,000.00","$36,500.00","$4,500.00","$54,200.00"
954,4,C5,D12,10,2020,"$115,000.00","$36,607.00","$18,590.00","$2,672.00"
958,4,C2,D2,10,2020,"$23,000.00","$36,001.00","$1,924.00","$42,637.00"
959,4,C2,D7,10,2020,"$23,000.00","$13,535.88",$0.00,"$11,658.84"
961,4,C3,D3,10,2020,"$41,000.00","$12,838.03",$0.00,"$12,694.51"
962,4,C2,D7,10,2020,"$23,000.00","$10,674.88",$0.00,"$13,023.32"
969,4,C2,D13,10,2020,"$23,000.00","$17,025.87","$4,641.50","$4,331.22"
971,4,C1,D13,10,2020,"$11,000.00","$9,797.96",$0.00,"$6,491.18"
975,4,C6,D5,10,2020,"$183,000.00","$240,577.74","$5,984.46","$147,677.94"
977,4,C6,D5,10,2020,"$183,000.00","$109,495.08","$2,996.10","$85,072.32"
978,4,C3,D13,10,2020,"$41,000.00","$21,368.52","$4,263.06","$9,326.97"
983,4,C3,D7,10,2020,"$41,000.00","$1,416.78",$0.00,$703.98
985,4,C2,D7,10,2020,"$23,000.00","$13,486.44",$0.00,"$15,936.08"
987,4,C1,D2,10,2020,"$11,000.00","$1,120.36",$0.00,"$2,706.16"
988,4,C3,D2,10,2020,"$41,000.00","$51,052.37","$35,361.00",$0.00
989,4,C2,D8,10,2020,"$23,000.00","$15,038.98","$6,689.96","$3,757.22"
996,4,C2,D3,10,2020,"$23,000.00","$14,694.37","$2,965.42","$10,131.16"
999,4,C1,D13,10,2020,"$11,000.00","$4,093.12",$0.00,$0.00
1000,4,C2,D13,10,2020,"$23,000.00","$16,293.84","$5,069.08","$2,501.02"
1005,4,C2,D16,10,2020,"$23,000.00",$0.00,"$1,005.00","$4,356.78"
1008,4,C1,D10,10,2020,"$11,000.00","$6,358.16",$0.00,"$7,139.73"
1015,4,C2,D16,10,2020,"$23,000.00","$1,589.34","$1,015.00","$5,584.55"
1018,4,C1,D8,10,2020,"$11,000.00","$1,036.76",$0.00,"$2,525.97"
1019,4,C4,D16,10,2020,"$59,000.00",$0.00,"$1,019.00","$2,449.94"
1022,4,C3,D2,10,2020,"$41,000.00","$83,546.03","$19,264.66","$50,940.34"
1026,4,C1,D10,10,2020,"$11,000.00","$4,609.55",$0.00,"$12,857.23"
1027,4,C2,D2,10,2020,"$23,000.00","$29,153.00",$0.00,"$2,353.00"
1028,4,C5,D7,10,2020,"$115,000.00","$20,550.52",$0.00,"$111,177.88"
1031,4,C2,D13,10,2020,"$23,000.00","$26,638.29","$5,596.80","$5,013.55"
1032,4,C1,D2,10,2020,"$11,000.00","$9,199.00",$0.00,"$15,950.00"
1044,4,C2,D7,10,2020,"$23,000.00","$34,141.64",$0.00,"$19,285.88"
1046,4,C1,D3,10,2020,"$11,000.00","$16,422.20",$969.83,"$19,333.49"
1056,4,C2,D2,10,2020,"$23,000.00","$18,619.00","$5,704.30","$6,444.16"
1057,4,C2,D2,10,2020,"$23,000.00","$13,509.67",$0.00,"$5,695.70"
1060,4,C2,D10,10,2020,"$23,000.00","$35,375.31","$11,908.24","$17,992.96"
1064,4,C1,D3,10,2020,"$11,000.00","$5,699.48","$1,001.95",$0.00
1065,4,C2,D3,10,2020,"$23,000.00","$32,502.26",$0.00,"$15,326.33"
1068,4,C2,D13,10,2020,"$23,000.00","$18,580.83","$4,323.50","$5,011.90"
1070,4,C1,D13,10,2020,"$11,000.00","$3,623.11",$44.34,"$12,483.09"
1072,4,C1,D2,10,2020,"$11,000.00","$7,401.00",$0.00,"$6,333.00"
1074,4,C2,D2,10,2020,"$23,000.00","$39,223.00","$2,371.00","$12,569.00"
1085,4,C3,D2,10,2020,"$41,000.00","$34,745.38","$12,018.51","$17,165.75"
1091,4,C3,D6,10,2020,"$41,000.00","$39,600.00",$0.00,"$66,600.00"
1093,4,C2,D2,10,2020,"$23,000.00","$12,373.86",$0.00,"$3,333.50"
1094,4,C2,D13,10,2020,"$23,000.00","$41,544.41","$14,840.10","$20,316.78"
1095,4,C1,D2,10,2020,"$11,000.00","$1,130.56",$0.00,$0.00
1096,4,C2,D13,10,2020,"$23,000.00","$40,652.72","$6,159.18","$22,671.36"
1097,4,C6,D9,10,2020,"$183,000.00","$216,152.62","$73,859.56","$54,197.58"
1104,4,C2,D2,10,2020,"$23,000.00","$19,081.40",$0.00,"$37,459.42"
1112,4,C1,D2,10,2020,"$11,000.00","$7,249.65",$0.00,"$9,832.96"
1113,4,C1,D2,10,2020,"$11,000.00","$26,389.29","$1,588.36","$22,386.98"
1114,4,C1,D3,10,2020,"$11,000.00","$5,169.38",$0.00,"$2,494.78"
1115,4,C1,D3,10,2020,"$11,000.00","$1,304.62",$0.00,"$2,969.33"
1118,4,C2,D13,10,2020,"$23,000.00","$40,513.72",$0.00,"$44,055.08"
1122,4,C1,D15,10,2020,"$11,000.00","$1,249.00",$0.00,"$10,206.00"
1132,4,C1,D13,10,2020,"$11,000.00","$32,010.80","$41,592.92","$13,333.24"
1136,4,C1,D2,10,2020,"$11,000.00","$11,301.17","$1,666.50","$3,048.34"
1137,4,C1,D2,10,2020,"$11,000.00","$5,958.68",$0.00,$0.00
1138,4,C2,D2,10,2020,"$23,000.00","$10,780.91","$3,545.32","$10,903.00"
1140,4,C1,D5,10,2020,"$11,000.00","$16,071.66",$0.00,"$4,813.56"
1141,4,C2,D5,10,2020,"$23,000.00","$7,733.88","$1,681.92","$14,478.84"
1154,4,C3,D9,10,2020,"$41,000.00","$27,941.40","$4,292.10","$2,889.90"
1155,4,C2,D8,10,2020,"$23,000.00","$37,535.11","$6,162.88","$8,499.08"
1157,4,C2,D8,10,2020,"$23,000.00","$44,252.27","$14,734.32","$11,711.50"
1158,4,C1,D8,10,2020,"$11,000.00","$1,440.78",$0.00,"$5,863.99"
1159,4,C1,D8,10,2020,"$11,000.00","$9,142.32",$0.00,"$15,949.00"
1175,4,C1,D2,10,2020,"$11,000.00","$28,235.42","$4,107.40","$13,915.44"
1177,4,C1,D4,10,2020,"$11,000.00","$51,165.03","$9,317.70","$19,428.13"
1180,4,C2,D13,10,2020,"$23,000.00","$15,022.76","$4,364.56","$5,377.08"
1183,4,C2,D5,10,2020,"$23,000.00","$33,194.53","$3,293.78","$9,900.23"
1186,4,C1,D13,10,2020,"$11,000.00",$0.00,$0.00,"$11,926.72"
1194,4,C1,D2,10,2020,"$11,000.00","$6,398.00",$0.00,"$5,629.04"
1196,4,C2,D2,10,2020,"$23,000.00","$15,352.63",$0.00,"$10,924.56"
1199,4,C2,D2,10,2020,"$23,000.00","$37,363.75","$11,721.57","$8,954.50"
1200,4,C2,D2,10,2020,"$23,000.00","$8,995.56",$0.00,$0.00
1207,4,C2,D8,10,2020,"$23,000.00","$20,171.03",$0.00,"$4,757.01"
1208,4,C1,D2,10,2020,"$11,000.00","$6,394.44",$0.00,"$1,559.88"
1209,4,C1,D13,10,2020,"$11,000.00","$4,385.38","$2,095.14",$0.00
1210,4,C4,D2,10,2020,"$59,000.00","$123,225.88","$15,289.59","$42,241.22"
1212,4,C1,D2,10,2020,"$11,000.00","$20,435.59","$6,827.70","$11,638.21"
1214,4,C1,D3,10,2020,"$11,000.00","$5,953.57","$3,006.47","$2,357.06"
1216,4,C5,D1,10,2020,"$115,000.00","$12,211.34","$2,871.00","$3,473.00"
1217,4,C5,D2,10,2020,"$115,000.00","$91,997.79","$9,621.60","$47,770.64"
1218,4,C3,D5,10,2020,"$41,000.00","$39,673.44",$0.00,"$41,951.16"
1222,4,C2,D2,10,2020,"$23,000.00","$12,797.83",$0.00,"$30,833.34"
1223,4,C3,D5,10,2020,"$41,000.00","$138,014.37","$27,903.60","$23,257.17"
1228,4,C1,D5,10,2020,"$11,000.00","$11,603.74",$0.00,"$6,362.47"
1233,4,C1,D2,10,2020,"$11,000.00","$8,067.16",$0.00,"$4,461.12"
1234,4,C2,D13,10,2020,"$23,000.00","$2,264.70",$0.00,$700.96
1235,4,C2,D8,10,2020,"$23,000.00","$38,720.34","$2,415.84","$6,354.78"
1236,4,C2,D2,10,2020,"$23,000.00",$790.58,$0.00,"$17,598.16"
1238,4,C1,D13,10,2020,"$11,000.00","$14,701.96","$3,245.78","$6,540.60"
1241,4,C2,D8,10,2020,"$23,000.00","$32,551.51","$2,698.76","$5,306.54"
1242,4,C2,D13,10,2020,"$23,000.00",$0.00,$0.00,"$2,299.22"
1243,4,C2,D3,10,2020,"$23,000.00","$8,328.11","$8,196.33","$16,400.55"
